new_index,index,created_at,entry_id,temp,ph,ammonia
2946,2946,2023-08-02 00:09:43+00:00,2947,27.87,7.69,0.000295126
2947,2947,2023-08-02 00:10:44+00:00,2948,27.94,7.71,0.000306782
2948,2948,2023-08-02 00:11:44+00:00,2949,27.94,7.71,0.000306782
2949,2949,2023-08-02 00:12:45+00:00,2950,27.94,7.68,0.000286306
2950,2950,2023-08-02 00:13:45+00:00,2951,27.87,7.68,0.000288408
2951,2951,2023-08-02 00:14:46+00:00,2952,27.94,7.7,0.000299799
2952,2952,2023-08-02 00:15:47+00:00,2953,27.87,7.68,0.000288408
2953,2953,2023-08-02 00:16:47+00:00,2954,27.87,7.7,0.000302
2954,2954,2023-08-02 00:17:48+00:00,2955,27.87,7.69,0.000295126
2955,2955,2023-08-02 00:18:48+00:00,2956,27.94,7.7,0.000299799
2956,2956,2023-08-02 00:19:49+00:00,2957,27.87,7.71,0.000309035
2957,2957,2023-08-02 00:20:50+00:00,2958,27.94,7.71,0.000306782
2958,2958,2023-08-02 00:21:50+00:00,2959,27.94,7.74,0.000328723
2959,2959,2023-08-02 00:22:56+00:00,2960,27.94,7.71,0.000306782
2960,2960,2023-08-02 00:23:57+00:00,2961,27.87,7.74,0.000331137
2961,2961,2023-08-02 00:24:57+00:00,2962,27.94,7.74,0.000328723
2962,2962,2023-08-02 00:25:58+00:00,2963,27.94,7.72,0.000313928
2963,2963,2023-08-02 00:26:59+00:00,2964,27.94,7.71,0.000306782
2964,2964,2023-08-02 00:27:59+00:00,2965,27.94,7.74,0.000328723
2965,2965,2023-08-02 00:29:05+00:00,2966,27.87,7.71,0.000309035
2966,2966,2023-08-02 00:30:05+00:00,2967,27.94,7.72,0.000313928
2967,2967,2023-08-02 00:31:06+00:00,2968,27.94,7.74,0.000328723
2968,2968,2023-08-02 00:32:07+00:00,2969,27.94,7.74,0.000328723
2969,2969,2023-08-02 00:33:07+00:00,2970,27.94,7.73,0.00032124
2970,2970,2023-08-02 00:34:08+00:00,2971,28,7.74,0.000326667
2971,2971,2023-08-02 00:35:09+00:00,2972,27.94,7.72,0.000313928
2972,2972,2023-08-02 00:36:09+00:00,2973,27.94,7.77,0.000352233
2973,2973,2023-08-02 00:37:10+00:00,2974,28,7.76,0.000342062
2974,2974,2023-08-02 00:38:11+00:00,2975,28,7.76,0.000342062
2975,2975,2023-08-02 00:39:16+00:00,2976,28,7.76,0.000342062
2976,2976,2023-08-02 00:40:18+00:00,2977,28,7.75,0.000334276
2977,2977,2023-08-02 00:41:24+00:00,2978,28,7.75,0.000334276
2978,2978,2023-08-02 00:42:24+00:00,2979,28,7.7,0.000297924
2979,2979,2023-08-02 00:43:25+00:00,2980,27.94,7.74,0.000328723
2980,2980,2023-08-02 00:44:26+00:00,2981,28,7.76,0.000342062
2981,2981,2023-08-02 00:45:31+00:00,2982,28,7.76,0.000342062
2982,2982,2023-08-02 00:46:37+00:00,2983,28,7.75,0.000334276
2983,2983,2023-08-02 00:47:38+00:00,2984,28,7.77,0.00035003
2984,2984,2023-08-02 00:48:39+00:00,2985,28.06,7.76,0.000339922
2985,2985,2023-08-02 00:49:39+00:00,2986,28.06,7.76,0.000339922
2986,2986,2023-08-02 00:50:40+00:00,2987,28.06,7.77,0.00034784
2987,2987,2023-08-02 00:51:41+00:00,2988,28.06,7.76,0.000339922
2988,2988,2023-08-02 00:52:41+00:00,2989,28.06,7.75,0.000332184
2989,2989,2023-08-02 00:53:42+00:00,2990,28.06,7.76,0.000339922
2990,2990,2023-08-02 00:54:43+00:00,2991,28.06,7.76,0.000339922
2991,2991,2023-08-02 00:55:43+00:00,2992,28.06,7.75,0.000332184
2992,2992,2023-08-02 00:56:44+00:00,2993,28.06,7.75,0.000332184
2993,2993,2023-08-02 00:57:44+00:00,2994,28,7.77,0.00035003
2994,2994,2023-08-02 00:58:45+00:00,2995,28.12,7.76,0.000337794
2995,2995,2023-08-02 00:59:46+00:00,2996,28.06,7.77,0.00034784
2996,2996,2023-08-02 01:00:46+00:00,2997,28.12,7.77,0.000345662
2997,2997,2023-08-02 01:01:47+00:00,2998,28.06,7.74,0.000324623
2998,2998,2023-08-02 01:02:48+00:00,2999,28.12,7.76,0.000337794
